ID,gender,has_a_car,has_a_property,children_count,income,employment_status,education_level,marital_status,dwelling,age,employment_length,job_title,family_member_count,is_high_risk,cluster
5090047,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,38,17,Core staff,3.0,0,0
5090048,F,N,Y,0,69372.0,Working,Secondary / secondary special,Married,House / apartment,44,0,Laborers,2.0,0,0
5090049,F,N,Y,0,69372.0,Working,Secondary / secondary special,Married,House / apartment,44,0,Laborers,2.0,0,0
5090052,M,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,59,4,Managers,2.0,0,0
5090056,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,51,11,Accountants,2.0,0,1
5090057,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,51,11,Accountants,2.0,0,1
5090058,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,51,11,Accountants,2.0,0,1
5090059,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,51,11,Accountants,2.0,0,2
5090060,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,51,11,Accountants,2.0,0,1
5090061,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,51,11,Accountants,2.0,0,1
5090064,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,51,11,Accountants,2.0,0,1
5090065,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,51,11,Accountants,2.0,0,1
5090067,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,51,11,Accountants,2.0,0,0
5090070,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,44,6,Managers,3.0,0,1
5090072,F,N,Y,0,130500.0,Working,Secondary / secondary special,Widow,House / apartment,50,9,Security staff,1.0,0,0
5090073,F,N,Y,0,130500.0,Working,Secondary / secondary special,Widow,House / apartment,50,9,Security staff,1.0,0,0
5090074,F,N,Y,0,202500.0,Commercial associate,Higher education,Widow,House / apartment,46,12,Accountants,1.0,0,1
5090077,M,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,54,0,Unemployee,2.0,0,0
5090083,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,44,8,Laborers,1.0,0,1
5090091,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,53,0,Unemployee,2.0,0,2
5113662,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,53,0,Unemployee,2.0,0,2
5113663,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,53,0,Unemployee,2.0,0,1
5113664,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,53,0,Unemployee,2.0,0,2
5113667,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,53,0,Unemployee,2.0,0,2
5113668,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,53,0,Unemployee,2.0,0,2
5113669,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,53,0,Unemployee,2.0,0,2
5113670,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,53,0,Unemployee,2.0,0,2
5113671,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,53,0,Unemployee,2.0,0,2
5113672,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,53,0,Unemployee,2.0,0,1
5113674,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,53,0,Unemployee,2.0,0,2
5113675,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,53,0,Unemployee,2.0,0,0
5113676,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,53,0,Unemployee,2.0,0,2
5090098,M,Y,Y,0,256500.0,Working,Higher education,Single / not married,House / apartment,27,3,High skill tech staff,1.0,0,2
5090103,M,Y,Y,0,179100.0,Commercial associate,Secondary / secondary special,Married,Office apartment,45,2,Drivers,2.0,0,0
5090106,F,N,Y,0,166500.0,Commercial associate,Higher education,Married,House / apartment,26,1,Accountants,2.0,0,0
5090108,F,N,Y,0,252000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57,4,Managers,2.0,0,1
5090109,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,51,30,Laborers,2.0,0,0
5090110,M,N,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,47,4,Managers,2.0,0,0
5090121,F,N,Y,2,315000.0,State servant,Secondary / secondary special,Separated,Municipal apartment,33,0,Laborers,3.0,0,2
5090128,M,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,25,2,Drivers,2.0,0,0
5090129,M,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,31,3,Drivers,3.0,0,0
5090134,F,Y,Y,0,256500.0,State servant,Higher education,Married,House / apartment,39,9,Managers,2.0,0,1
5090136,F,N,Y,0,67500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,37,8,Sales staff,1.0,0,0
5113793,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,35,9,Core staff,3.0,0,2
5113800,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,35,9,Core staff,3.0,0,2
5113802,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,35,9,Core staff,3.0,0,0
5113803,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,35,9,Core staff,3.0,0,1
5113804,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,35,9,Core staff,3.0,0,0
5113805,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,35,9,Core staff,3.0,0,0
5113810,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,35,9,Core staff,3.0,0,0
5113811,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,35,9,Core staff,3.0,0,2
5090140,F,Y,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,51,7,Sales staff,2.0,0,2
5090145,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,55,9,High skill tech staff,2.0,0,1
5090147,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,39,1,Laborers,2.0,0,1
5090148,M,Y,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,29,9,Cooking staff,2.0,0,2
5090160,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,28,3,High skill tech staff,2.0,0,1
5113859,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,28,3,High skill tech staff,2.0,0,0
5113860,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,28,3,High skill tech staff,2.0,0,0
5113861,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,28,3,High skill tech staff,2.0,0,1
5113862,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,28,3,High skill tech staff,2.0,0,0
5113865,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,28,3,High skill tech staff,2.0,0,0
5090162,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,34,10,Managers,2.0,0,1
5114023,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,34,10,Managers,2.0,0,0
5090163,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,57,10,High skill tech staff,2.0,0,2
5114129,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,57,10,High skill tech staff,2.0,0,0
5114130,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,57,10,High skill tech staff,2.0,0,0
5114131,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,57,10,High skill tech staff,2.0,0,1
5114134,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,57,10,High skill tech staff,2.0,0,0
5114137,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,57,10,High skill tech staff,2.0,0,1
5090164,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,52,1,Sales staff,2.0,0,2
5090167,F,N,Y,1,225000.0,Working,Higher education,Single / not married,House / apartment,30,1,Sales staff,2.0,0,1
5090169,F,Y,Y,0,211500.0,Working,Higher education,Married,House / apartment,29,7,Accountants,2.0,0,0
5090171,F,N,Y,0,315000.0,Pensioner,Secondary / secondary special,Married,House / apartment,54,0,Unemployee,2.0,0,0
5090178,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,40,1,Sales staff,2.0,0,2
5090180,M,Y,Y,0,378000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,51,7,Managers,1.0,0,0
5090181,F,N,Y,0,360000.0,Working,Secondary / secondary special,Widow,House / apartment,56,20,Sales staff,1.0,0,0
5090184,M,Y,N,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,46,0,Unemployee,2.0,0,1
5090185,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,63,0,Unemployee,2.0,0,0
5090189,F,N,Y,0,193500.0,Working,Higher education,Married,House / apartment,65,1,Core staff,2.0,0,1
5090195,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,With parents,28,1,Drivers,1.0,0,1
5090196,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,59,2,Drivers,2.0,0,0
5114461,F,N,N,0,56250.0,Pensioner,Secondary / secondary special,Married,Office apartment,60,0,Unemployee,2.0,0,0
5114462,F,N,N,0,56250.0,Pensioner,Secondary / secondary special,Married,Office apartment,60,0,Unemployee,2.0,0,1
5090205,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46,0,Cooking staff,2.0,0,1
5090216,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,29,0,Laborers,2.0,1,1
5090217,F,Y,Y,0,810000.0,Commercial associate,Incomplete higher,Married,House / apartment,42,18,Managers,2.0,0,2
5090222,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,55,0,Unemployee,2.0,0,0
5090230,M,N,N,0,315000.0,Pensioner,Higher education,Married,House / apartment,42,0,Unemployee,2.0,0,0
5090234,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,47,8,Sales staff,2.0,0,0
5090236,M,Y,Y,2,292500.0,Commercial associate,Higher education,Married,House / apartment,42,9,High skill tech staff,4.0,0,0
5090238,F,N,Y,2,135000.0,Working,Higher education,Married,House / apartment,41,0,Laborers,4.0,0,0
5090239,F,N,N,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62,0,Unemployee,2.0,0,0
5090241,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63,0,Unemployee,2.0,0,0
5090250,M,Y,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,40,10,Managers,2.0,0,1
5090257,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33,7,Laborers,2.0,0,0
5090270,M,Y,Y,2,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29,0,IT staff,4.0,0,0
5114570,M,Y,Y,2,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29,0,IT staff,4.0,0,0
5114573,M,Y,Y,2,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29,0,IT staff,4.0,0,2
5090271,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,58,0,Unemployee,1.0,0,0
5090273,M,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43,9,Laborers,3.0,0,1
5090287,M,Y,N,2,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45,11,Laborers,4.0,0,1
5090288,M,Y,N,2,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45,11,Laborers,4.0,0,0
5090289,F,Y,Y,1,315000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56,0,Unemployee,3.0,0,1
5090292,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,43,2,Sales staff,2.0,0,0
5090293,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,43,2,Sales staff,2.0,0,0
5090297,M,Y,Y,0,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,54,0,Unemployee,1.0,0,1
5090298,M,Y,Y,0,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,54,0,Unemployee,1.0,0,1
5090302,F,N,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48,13,Sales staff,2.0,0,1
5090308,F,N,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,49,4,HR staff,1.0,0,0
5090313,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,38,7,Laborers,2.0,0,0
5090316,F,N,Y,0,427500.0,Working,Higher education,Married,House / apartment,55,10,Managers,2.0,0,1
5090317,F,Y,N,0,675000.0,Working,Secondary / secondary special,Married,House / apartment,46,19,Managers,2.0,0,0
5090318,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,64,15,Laborers,2.0,0,1
5090320,F,N,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,31,5,Managers,1.0,0,2
5090321,F,N,Y,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,53,2,High skill tech staff,2.0,0,0
5090325,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,60,0,Unemployee,2.0,0,0
5090331,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,0
5090333,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,60,0,Unemployee,2.0,0,2
5090336,F,N,Y,0,76500.0,Pensioner,Higher education,Married,House / apartment,65,0,Unemployee,2.0,0,1
5114642,F,Y,N,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,37,5,Laborers,1.0,0,1
5090351,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,53,17,Laborers,2.0,0,1
5090362,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57,0,Unemployee,2.0,0,2
5090363,F,N,Y,0,67500.0,Working,Higher education,Married,House / apartment,33,3,Sales staff,2.0,0,1
5090365,F,Y,Y,0,157500.0,State servant,Higher education,Married,House / apartment,41,5,Managers,2.0,0,0
5090370,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,49,19,Core staff,2.0,0,0
5090373,F,Y,Y,2,270000.0,State servant,Higher education,Married,House / apartment,48,2,Cleaning staff,4.0,0,0
5090374,F,Y,Y,2,270000.0,State servant,Higher education,Married,House / apartment,48,2,Cleaning staff,4.0,0,1
5090383,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42,3,Laborers,2.0,0,1
5090389,F,N,Y,2,175500.0,Commercial associate,Higher education,Married,House / apartment,47,3,Sales staff,4.0,0,0
5090390,M,Y,Y,0,180000.0,Working,Higher education,Civil marriage,House / apartment,32,8,Drivers,2.0,0,1
5090391,M,N,Y,0,256500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0,Unemployee,2.0,0,2
5090392,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,41,15,Laborers,2.0,0,0
5113125,F,N,Y,0,112500.0,State servant,Higher education,Married,House / apartment,38,10,Core staff,2.0,0,2
5090400,F,N,N,0,36000.0,Working,Secondary / secondary special,Married,With parents,40,1,Core staff,2.0,1,1
5090405,F,Y,N,0,382500.0,Commercial associate,Higher education,Single / not married,House / apartment,42,2,Managers,1.0,0,0
5090408,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,41,4,Laborers,2.0,0,2
5090413,F,N,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,28,6,Laborers,2.0,0,1
5090417,F,Y,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,60,0,Unemployee,2.0,0,1
5090427,F,N,Y,0,252000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,52,3,Laborers,1.0,0,1
5090428,F,Y,N,3,450000.0,Commercial associate,Higher education,Married,Municipal apartment,38,4,Core staff,5.0,0,0
5090430,F,N,Y,0,382500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,47,8,Sales staff,2.0,0,0
5090432,F,N,N,0,148500.0,Working,Secondary / secondary special,Widow,Municipal apartment,64,8,Cleaning staff,1.0,0,2
5090438,M,Y,N,3,337500.0,Working,Secondary / secondary special,Married,House / apartment,30,2,Core staff,5.0,0,0
5090441,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,55,0,Unemployee,2.0,0,0
5090444,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,56,1,Security staff,2.0,0,0
5090445,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,43,1,Secretaries,3.0,0,1
5090447,M,N,Y,0,427500.0,Commercial associate,Higher education,Single / not married,House / apartment,43,11,Laborers,1.0,0,1
5090450,F,N,N,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,52,8,Cooking staff,2.0,0,2
5090453,F,N,N,0,360000.0,Pensioner,Higher education,Married,House / apartment,57,0,Unemployee,2.0,0,0
5090454,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,52,8,Managers,2.0,0,2
5090461,F,N,N,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46,16,Managers,2.0,0,0
5090464,F,N,N,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46,16,Managers,2.0,0,0
